StockCode,ABC_Class,XYZ_Class,ABC_XYZ,Recommendation
84915,C,X,CX,Low Priority
90000B,C,Y,CY,Reduce Inventory
90123C,C,Y,CY,Reduce Inventory
90125A,C,Z,CZ,Dead Stock Candidate
84705A,C,X,CX,Low Priority
16020C,C,Z,CZ,Dead Stock Candidate
90056,C,X,CX,Low Priority
84231,C,Y,CY,Reduce Inventory
79144B,C,Z,CZ,Dead Stock Candidate
71215,C,Z,CZ,Dead Stock Candidate
79534,C,Y,CY,Reduce Inventory
90173,C,Y,CY,Reduce Inventory
85018B,C,Z,CZ,Dead Stock Candidate
85018A,C,Y,CY,Reduce Inventory
84921,C,Y,CY,Reduce Inventory
17012D,C,Z,CZ,Dead Stock Candidate
20791,C,X,CX,Low Priority
90003D,C,Y,CY,Reduce Inventory
90089,C,Y,CY,Reduce Inventory
20698,C,Y,CY,Reduce Inventory
21489,C,X,CX,Low Priority
22987,C,X,CX,Low Priority
16008,C,Y,CY,Reduce Inventory
35910A,C,Y,CY,Reduce Inventory
72134,C,Z,CZ,Dead Stock Candidate
72133,C,Z,CZ,Dead Stock Candidate
90042A,C,Y,CY,Reduce Inventory
16219,C,Y,CY,Reduce Inventory
21087,C,Y,CY,Reduce Inventory
62043B,C,Z,CZ,Dead Stock Candidate
47016,C,Z,CZ,Dead Stock Candidate
84927F,C,Y,CY,Reduce Inventory
90163A,C,X,CX,Low Priority
90149,C,X,CX,Low Priority
90212B,C,X,CX,Low Priority
84575A,C,X,CX,Low Priority
90040A,C,X,CX,Low Priority
90179C,C,X,CX,Low Priority
90028,C,Y,CY,Reduce Inventory
90185A,C,Y,CY,Reduce Inventory
90026D,C,X,CX,Low Priority
90063B,C,Y,CY,Reduce Inventory
90030B,C,Y,CY,Reduce Inventory
90063A,C,X,CX,Low Priority
35654,C,Y,CY,Reduce Inventory
84251F,C,Y,CY,Reduce Inventory
20667,C,X,CX,Low Priority
47369B,C,Y,CY,Reduce Inventory
90129F,C,Y,CY,Reduce Inventory
84593,C,Z,CZ,Dead Stock Candidate
90125D,C,Y,CY,Reduce Inventory
90205C,C,X,CX,Low Priority
35973,C,Z,CZ,Dead Stock Candidate
90096,C,Y,CY,Reduce Inventory
81985A,C,Y,CY,Reduce Inventory
85023C,C,X,CX,Low Priority
35594,C,Y,CY,Reduce Inventory
71143,C,Y,CY,Reduce Inventory
44241C,C,Z,CZ,Dead Stock Candidate
84899E,C,Z,CZ,Dead Stock Candidate
21003,C,X,CX,Low Priority
90199A,C,X,CX,Low Priority
35821B,C,X,CX,Low Priority
21089,C,Y,CY,Reduce Inventory
17129C,C,Z,CZ,Dead Stock Candidate
90002E,C,Y,CY,Reduce Inventory
84875A,C,X,CX,Low Priority
35817B,C,Z,CZ,Dead Stock Candidate
79331,C,Y,CY,Reduce Inventory
85023A,C,Y,CY,Reduce Inventory
90094,C,Y,CY,Reduce Inventory
84465,C,Y,CY,Reduce Inventory
90210C,C,Y,CY,Reduce Inventory
35001B,C,Y,CY,Reduce Inventory
44236,C,Y,CY,Reduce Inventory
85080,C,Y,CY,Reduce Inventory
84562B,C,Y,CY,Reduce Inventory
84891B,C,Y,CY,Reduce Inventory
35651,C,Y,CY,Reduce Inventory
90023,C,X,CX,Low Priority
90194,C,Y,CY,Reduce Inventory
85151,C,Y,CY,Reduce Inventory
84549,C,Y,CY,Reduce Inventory
84661C,C,Y,CY,Reduce Inventory
46776D,C,Y,CY,Reduce Inventory
79329,C,Z,CZ,Dead Stock Candidate
90084,C,Y,CY,Reduce Inventory
35913B,C,Y,CY,Reduce Inventory
90060D,C,Y,CY,Reduce Inventory
90100,C,Y,CY,Reduce Inventory
17084J,C,X,CX,Low Priority
22918,C,Y,CY,Reduce Inventory
22917,C,Y,CY,Reduce Inventory
46115B,C,Z,CZ,Dead Stock Candidate
20848,C,Z,CZ,Dead Stock Candidate
71495B,C,Z,CZ,Dead Stock Candidate
35816B,C,Z,CZ,Dead Stock Candidate
22889,C,Y,CY,Reduce Inventory
22920,C,Y,CY,Reduce Inventory
21369,C,Z,CZ,Dead Stock Candidate
84845C,C,Y,CY,Reduce Inventory
84660A,C,Y,CY,Reduce Inventory
84926F,C,Y,CY,Reduce Inventory
22916,C,Y,CY,Reduce Inventory
78027,C,X,CX,Low Priority
84845D,C,Z,CZ,Dead Stock Candidate
35840,C,X,CX,Low Priority
90016C,C,Y,CY,Reduce Inventory
84612B,C,X,CX,Low Priority
90020,C,Y,CY,Reduce Inventory
90026A,C,X,CX,Low Priority
85069,C,X,CX,Low Priority
17084A,C,X,CX,Low Priority
20958,C,Y,CY,Reduce Inventory
20697,C,Y,CY,Reduce Inventory
72783,C,Y,CY,Reduce Inventory
72083A,C,Z,CZ,Dead Stock Candidate
90162D,C,Y,CY,Reduce Inventory
90130A,C,Y,CY,Reduce Inventory
47369A,C,Y,CY,Reduce Inventory
22657,C,Y,CY,Reduce Inventory
22954,C,Z,CZ,Dead Stock Candidate
37462B,C,Y,CY,Reduce Inventory
84711B,C,X,CX,Low Priority
20821,C,Z,CZ,Dead Stock Candidate
90046,C,Y,CY,Reduce Inventory
84537B,C,Y,CY,Reduce Inventory
90003C,C,Y,CY,Reduce Inventory
22257,C,Z,CZ,Dead Stock Candidate
90039C,C,Z,CZ,Dead Stock Candidate
90165B,C,Y,CY,Reduce Inventory
21367,C,Z,CZ,Dead Stock Candidate
72771B,C,Y,CY,Reduce Inventory
16045,C,X,CX,Low Priority
90021,C,X,CX,Low Priority
84599,C,X,CX,Low Priority
84608,C,X,CX,Low Priority
84679,C,X,CX,Low Priority
21347,C,Y,CY,Reduce Inventory
90104,C,Y,CY,Reduce Inventory
72129,C,Y,CY,Reduce Inventory
90116,C,Z,CZ,Dead Stock Candidate
90065B,C,X,CX,Low Priority
20895,C,Z,CZ,Dead Stock Candidate
35603C,C,Y,CY,Reduce Inventory
84527,C,Y,CY,Reduce Inventory
62086A,C,Y,CY,Reduce Inventory
20988,C,Y,CY,Reduce Inventory
16201B,C,X,CX,Low Priority
90001D,C,Y,CY,Reduce Inventory
84582,C,Y,CY,Reduce Inventory
84227,C,Z,CZ,Dead Stock Candidate
84705D,C,Y,CY,Reduce Inventory
90214R,C,Z,CZ,Dead Stock Candidate
17007B,C,Z,CZ,Dead Stock Candidate
84626,C,X,CX,Low Priority
90114,C,Y,CY,Reduce Inventory
20964,C,Y,CY,Reduce Inventory
90037A,C,X,CX,Low Priority
20837,C,X,CX,Low Priority
90078,C,X,CX,Low Priority
16161C,C,Y,CY,Reduce Inventory
90189A,C,X,CX,Low Priority
90176C,C,X,CX,Low Priority
90038A,C,X,CX,Low Priority
21685,C,X,CX,Low Priority
90019B,C,X,CX,Low Priority
90073,C,Y,CY,Reduce Inventory
90197D,C,Y,CY,Reduce Inventory
90135A,C,X,CX,Low Priority
20820,C,Y,CY,Reduce Inventory
90133,C,Y,CY,Reduce Inventory
20796,C,Y,CY,Reduce Inventory
90206C,C,X,CX,Low Priority
85081,C,Y,CY,Reduce Inventory
85159A,C,X,CX,Low Priority
90067A,C,Y,CY,Reduce Inventory
84586L,C,Y,CY,Reduce Inventory
35085E,C,X,CX,Low Priority
22921,C,Y,CY,Reduce Inventory
22919,C,Y,CY,Reduce Inventory
84447,C,Y,CY,Reduce Inventory
79144C,C,Y,CY,Reduce Inventory
17014A,C,Z,CZ,Dead Stock Candidate
35610C,C,Z,CZ,Dead Stock Candidate
84292B,C,Y,CY,Reduce Inventory
90214B,C,Z,CZ,Dead Stock Candidate
90214G,C,Z,CZ,Dead Stock Candidate
71495A,C,Z,CZ,Dead Stock Candidate
90037B,C,Y,CY,Reduce Inventory
90037C,C,Y,CY,Reduce Inventory
21368,C,Z,CZ,Dead Stock Candidate
35822P,C,X,CX,Low Priority
72796B,C,Y,CY,Reduce Inventory
84548,C,Z,CZ,Dead Stock Candidate
72724,C,Y,CY,Reduce Inventory
90024A,C,X,CX,Low Priority
90024B,C,X,CX,Low Priority
35912B,C,Z,CZ,Dead Stock Candidate
90026B,C,X,CX,Low Priority
84803B,C,Z,CZ,Dead Stock Candidate
72051S,C,Z,CZ,Dead Stock Candidate
84510E,C,Z,CZ,Dead Stock Candidate
90179B,C,X,CX,Low Priority
84611B,C,X,CX,Low Priority
90030C,C,Y,CY,Reduce Inventory
90060C,C,Y,CY,Reduce Inventory
90177D,C,Y,CY,Reduce Inventory
85184B,C,Z,CZ,Dead Stock Candidate
90202D,C,Z,CZ,Dead Stock Candidate
37477B,C,Y,CY,Reduce Inventory
85024B,C,Y,CY,Reduce Inventory
35644,C,Y,CY,Reduce Inventory
72709,C,Y,CY,Reduce Inventory
35071,C,Y,CY,Reduce Inventory
84798C,C,X,CX,Low Priority
35607B,C,Z,CZ,Dead Stock Candidate
17014C,C,X,CX,Low Priority
20994,C,Y,CY,Reduce Inventory
20860,C,Y,CY,Reduce Inventory
79065A,C,X,CX,Low Priority
90158,C,Y,CY,Reduce Inventory
20870,C,Z,CZ,Dead Stock Candidate
90108,C,Y,CY,Reduce Inventory
90214T,C,Z,CZ,Dead Stock Candidate
82545A,C,Y,CY,Reduce Inventory
90214N,C,Z,CZ,Dead Stock Candidate
35963,C,Z,CZ,Dead Stock Candidate
90042B,C,X,CX,Low Priority
20905,C,Y,CY,Reduce Inventory
84551,C,Y,CY,Reduce Inventory
90214P,C,Z,CZ,Dead Stock Candidate
35233,C,X,CX,Low Priority
90212C,C,X,CX,Low Priority
79413,C,Y,CY,Reduce Inventory
90140,C,X,CX,Low Priority
85179C,C,Z,CZ,Dead Stock Candidate
84705F,C,X,CX,Low Priority
47013A,C,Z,CZ,Dead Stock Candidate
81952B,C,Z,CZ,Dead Stock Candidate
22860,C,Y,CY,Reduce Inventory
82069,C,Y,CY,Reduce Inventory
90075,C,X,CX,Low Priority
90152C,C,X,CX,Low Priority
35909A,C,X,CX,Low Priority
90168,C,X,CX,Low Priority
90134,C,X,CX,Low Priority
47351B,C,Y,CY,Reduce Inventory
90067B,C,X,CX,Low Priority
90190A,C,Y,CY,Reduce Inventory
22933,C,X,CX,Low Priority
35815B,C,X,CX,Low Priority
90214H,C,Y,CY,Reduce Inventory
84868B,C,X,CX,Low Priority
90131,C,X,CX,Low Priority
90170,C,Y,CY,Reduce Inventory
84546,C,Y,CY,Reduce Inventory
90138,C,Y,CY,Reduce Inventory
35955,C,Z,CZ,Dead Stock Candidate
72715,C,X,CX,Low Priority
35933,C,Z,CZ,Dead Stock Candidate
84251G,C,X,CX,Low Priority
71406C,C,Y,CY,Reduce Inventory
90018B,C,X,CX,Low Priority
90018C,C,Y,CY,Reduce Inventory
90024C,C,X,CX,Low Priority
90026C,C,X,CX,Low Priority
75011,C,Y,CY,Reduce Inventory
84746,C,X,CX,Low Priority
37112,C,X,CX,Low Priority
90066A,C,X,CX,Low Priority
17014E,C,Z,CZ,Dead Stock Candidate
18097A,C,Y,CY,Reduce Inventory
37348,C,Y,CY,Reduce Inventory
90059D,C,X,CX,Low Priority
22882,C,Y,CY,Reduce Inventory
84249A,C,X,CX,Low Priority
79026B,C,Y,CY,Reduce Inventory
90214D,C,Z,CZ,Dead Stock Candidate
20879,C,Y,CY,Reduce Inventory
15030,C,X,CX,Low Priority
17136A,C,Y,CY,Reduce Inventory
90125C,C,Z,CZ,Dead Stock Candidate
20953,C,Y,CY,Reduce Inventory
72369A,C,Y,CY,Reduce Inventory
46138B,C,X,CX,Low Priority
47518F,C,Y,CY,Reduce Inventory
72024U,C,X,CX,Low Priority
90165A,C,X,CX,Low Priority
16050,C,Y,CY,Reduce Inventory
90126A,C,Y,CY,Reduce Inventory
47420,C,Z,CZ,Dead Stock Candidate
47563B,C,Y,CY,Reduce Inventory
90072,C,Y,CY,Reduce Inventory
90039D,C,Z,CZ,Dead Stock Candidate
37379A,C,X,CX,Low Priority
21767,C,X,CX,Low Priority
90152B,C,X,CX,Low Priority
90060B,C,X,CX,Low Priority
90179A,C,Y,CY,Reduce Inventory
90030A,C,X,CX,Low Priority
90043,C,X,CX,Low Priority
90081B,C,X,CX,Low Priority
90019C,C,Y,CY,Reduce Inventory
72798C,C,Y,CY,Reduce Inventory
84450B,C,Y,CY,Reduce Inventory
22936,C,X,CX,Low Priority
22885,C,Z,CZ,Dead Stock Candidate
90126C,C,Y,CY,Reduce Inventory
90059C,C,Y,CY,Reduce Inventory
84456,C,Z,CZ,Dead Stock Candidate
84539,C,X,CX,Low Priority
85079,C,Y,CY,Reduce Inventory
35265,C,X,CX,Low Priority
47013C,C,Y,CY,Reduce Inventory
16161G,C,X,CX,Low Priority
21267,C,Y,CY,Reduce Inventory
35910B,C,X,CX,Low Priority
21097,C,Y,CY,Reduce Inventory
84864A,C,X,CX,Low Priority
90074,C,X,CX,Low Priority
35916A,C,Y,CY,Reduce Inventory
35916C,C,Y,CY,Reduce Inventory
35916B,C,Y,CY,Reduce Inventory
90038C,C,X,CX,Low Priority
90039B,C,Z,CZ,Dead Stock Candidate
84876C,C,Y,CY,Reduce Inventory
44265,C,X,CX,Low Priority
90125B,C,Y,CY,Reduce Inventory
84251J,C,X,CX,Low Priority
16162M,C,X,CX,Low Priority
22887,C,Y,CY,Reduce Inventory
17013F,C,Z,CZ,Dead Stock Candidate
75178,C,Z,CZ,Dead Stock Candidate
90139,C,X,CX,Low Priority
90079,C,Y,CY,Reduce Inventory
35633B,C,Z,CZ,Dead Stock Candidate
35596,C,Z,CZ,Dead Stock Candidate
47504J,C,X,CX,Low Priority
84575B,C,X,CX,Low Priority
90211A,C,X,CX,Low Priority
90214O,C,Y,CY,Reduce Inventory
90214I,C,Z,CZ,Dead Stock Candidate
22722,C,X,CX,Low Priority
17014F,C,Z,CZ,Dead Stock Candidate
84086B,C,Y,CY,Reduce Inventory
90177B,C,Z,CZ,Dead Stock Candidate
35909B,C,Y,CY,Reduce Inventory
90027D,C,X,CX,Low Priority
18010,C,Y,CY,Reduce Inventory
47552A,C,Y,CY,Reduce Inventory
22880,C,Z,CZ,Dead Stock Candidate
22884,C,Z,CZ,Dead Stock Candidate
79406,C,Y,CY,Reduce Inventory
90059E,C,Y,CY,Reduce Inventory
37479P,C,Y,CY,Reduce Inventory
90099,C,Z,CZ,Dead Stock Candidate
37462E,C,Z,CZ,Dead Stock Candidate
90176A,C,X,CX,Low Priority
35597B,C,Z,CZ,Dead Stock Candidate
90189B,C,X,CX,Low Priority
90064B,C,Y,CY,Reduce Inventory
37477C,C,X,CX,Low Priority
90176D,C,X,CX,Low Priority
35611B,C,Y,CY,Reduce Inventory
84226,C,Z,CZ,Dead Stock Candidate
35652,C,Z,CZ,Dead Stock Candidate
37489A,C,X,CX,Low Priority
84745B,C,Y,CY,Reduce Inventory
22881,C,Y,CY,Reduce Inventory
90166,C,Y,CY,Reduce Inventory
90128B,C,Z,CZ,Dead Stock Candidate
90083,C,Y,CY,Reduce Inventory
21387,C,Z,CZ,Dead Stock Candidate
90128A,C,Z,CZ,Dead Stock Candidate
90052,C,X,CX,Low Priority
90027B,C,X,CX,Low Priority
72771C,C,Y,CY,Reduce Inventory
84251C,C,Y,CY,Reduce Inventory
79172D,C,Y,CY,Reduce Inventory
90119,C,Z,CZ,Dead Stock Candidate
90169,C,X,CX,Low Priority
84529B,C,X,CX,Low Priority
35603B,C,X,CX,Low Priority
44091C,C,Z,CZ,Dead Stock Candidate
90214F,C,Y,CY,Reduce Inventory
17091F,C,Y,CY,Reduce Inventory
90034,C,X,CX,Low Priority
78056,C,X,CX,Low Priority
90206A,C,X,CX,Low Priority
84570B,C,Y,CY,Reduce Inventory
46307,C,Y,CY,Reduce Inventory
90141E,C,X,CX,Low Priority
90059F,C,X,CX,Low Priority
90059A,C,X,CX,Low Priority
37491D,C,Z,CZ,Dead Stock Candidate
20680,C,Y,CY,Reduce Inventory
84450A,C,X,CX,Low Priority
10124A,C,Y,CY,Reduce Inventory
22879,C,Z,CZ,Dead Stock Candidate
84340,C,Y,CY,Reduce Inventory
84030B,C,X,CX,Low Priority
40005B,C,X,CX,Low Priority
44089C,C,Y,CY,Reduce Inventory
84311,C,X,CX,Low Priority
72796A,C,Y,CY,Reduce Inventory
84550,C,Y,CY,Reduce Inventory
90181A,C,X,CX,Low Priority
84614C,C,X,CX,Low Priority
90095,C,Z,CZ,Dead Stock Candidate
18097B,C,X,CX,Low Priority
90130D,C,X,CX,Low Priority
90130B,C,X,CX,Low Priority
90011C,C,X,CX,Low Priority
90183A,C,X,CX,Low Priority
85095,C,Z,CZ,Dead Stock Candidate
35591T,C,Y,CY,Reduce Inventory
90128C,C,Z,CZ,Dead Stock Candidate
22883,C,X,CX,Low Priority
22886,C,X,CX,Low Priority
20887,C,X,CX,Low Priority
90001C,C,X,CX,Low Priority
72805,C,X,CX,Low Priority
72785A,C,X,CX,Low Priority
84745A,C,Y,CY,Reduce Inventory
21511,C,X,CX,Low Priority
16054,C,Z,CZ,Dead Stock Candidate
85225,C,Z,CZ,Dead Stock Candidate
84228,C,Z,CZ,Dead Stock Candidate
84630,C,X,CX,Low Priority
20891,C,X,CX,Low Priority
35932,C,Y,CY,Reduce Inventory
37489B,C,X,CX,Low Priority
78034B,C,X,CX,Low Priority
90037D,C,X,CX,Low Priority
37481,C,X,CX,Low Priority
84415B,C,X,CX,Low Priority
90038B,C,X,CX,Low Priority
20890,C,X,CX,Low Priority
90064A,C,X,CX,Low Priority
90127A,C,X,CX,Low Priority
90164B,C,X,CX,Low Priority
90163B,C,X,CX,Low Priority
75172,C,X,CX,Low Priority
90164A,C,X,CX,Low Priority
21475,C,X,CX,Low Priority
90141A,C,X,CX,Low Priority
90141C,C,X,CX,Low Priority
90197B,C,X,CX,Low Priority
84567,C,X,CX,Low Priority
SP1002,C,X,CX,Low Priority
84251B,C,Y,CY,Reduce Inventory
84868A,C,X,CX,Low Priority
90171,C,Y,CY,Reduce Inventory
16245A,C,Y,CY,Reduce Inventory
35936,C,Y,CY,Reduce Inventory
37489D,C,X,CX,Low Priority
47348A,C,Z,CZ,Dead Stock Candidate
21525,C,X,CX,Low Priority
37491C,C,X,CX,Low Priority
22858,C,Y,CY,Reduce Inventory
90059B,C,Y,CY,Reduce Inventory
85115B,C,X,CX,Low Priority
90001B,C,X,CX,Low Priority
84648,C,X,CX,Low Priority
20812,C,X,CX,Low Priority
21772,C,X,CX,Low Priority
72752B,C,X,CX,Low Priority
85083,C,X,CX,Low Priority
35751C,C,X,CX,Low Priority
35815P,C,Y,CY,Reduce Inventory
35597A,C,Y,CY,Reduce Inventory
35918B,C,Y,CY,Reduce Inventory
47344B,C,Y,CY,Reduce Inventory
51012L,C,X,CX,Low Priority
90177C,C,X,CX,Low Priority
85185E,C,Y,CY,Reduce Inventory
90027C,C,X,CX,Low Priority
84814B,C,X,CX,Low Priority
37491A,C,Y,CY,Reduce Inventory
17174,C,Z,CZ,Dead Stock Candidate
90025E,C,X,CX,Low Priority
47341B,C,X,CX,Low Priority
16151A,C,X,CX,Low Priority
17011B,C,Y,CY,Reduce Inventory
72785B,C,Y,CY,Reduce Inventory
21496,C,X,CX,Low Priority
16169G,C,X,CX,Low Priority
16169A,C,X,CX,Low Priority
17084G,C,X,CX,Low Priority
84206A,C,Y,CY,Reduce Inventory
20835,C,X,CX,Low Priority
90103,C,X,CX,Low Priority
10080,C,Y,CY,Reduce Inventory
20939,C,X,CX,Low Priority
44228,C,X,CX,Low Priority
81950V,C,Y,CY,Reduce Inventory
44089A,C,Y,CY,Reduce Inventory
84743C,C,X,CX,Low Priority
90214V,C,X,CX,Low Priority
90012B,C,X,CX,Low Priority
35650,C,X,CX,Low Priority
37491B,C,X,CX,Low Priority
84732B,C,Y,CY,Reduce Inventory
20822,C,X,CX,Low Priority
72708,C,Y,CY,Reduce Inventory
90154,C,X,CX,Low Priority
37488A,C,X,CX,Low Priority
18098B,C,X,CX,Low Priority
90024F,C,X,CX,Low Priority
90001A,C,X,CX,Low Priority
84572,C,X,CX,Low Priority
10124G,C,X,CX,Low Priority
35597D,C,Y,CY,Reduce Inventory
90033,C,X,CX,Low Priority
62074B,C,Y,CY,Reduce Inventory
90025C,C,X,CX,Low Priority
84366,C,X,CX,Low Priority
84415A,C,X,CX,Low Priority
90003E,C,X,CX,Low Priority
47341A,C,X,CX,Low Priority
90176B,C,X,CX,Low Priority
90025D,C,X,CX,Low Priority
20942,C,Y,CY,Reduce Inventory
82011E,C,X,CX,Low Priority
46037A,C,X,CX,Low Priority
90111,C,X,CX,Low Priority
35001P,C,X,CX,Low Priority
85230C,C,X,CX,Low Priority
85230D,C,X,CX,Low Priority
90051,C,X,CX,Low Priority
21852,C,X,CX,Low Priority
35443,C,Y,CY,Reduce Inventory
48173A,C,X,CX,Low Priority
37484,C,X,CX,Low Priority
90204,C,X,CX,Low Priority
90187B,C,X,CX,Low Priority
90187A,C,X,CX,Low Priority
20858,C,X,CX,Low Priority
84732D,C,X,CX,Low Priority
90082C,C,X,CX,Low Priority
79140,C,Y,CY,Reduce Inventory
71050,C,X,CX,Low Priority
20673,C,Y,CY,Reduce Inventory
37408,C,X,CX,Low Priority
90214Z,C,X,CX,Low Priority
82072,C,X,CX,Low Priority
90152A,C,X,CX,Low Priority
90000C,C,X,CX,Low Priority
35638A,C,X,CX,Low Priority
72751C,C,X,CX,Low Priority
72751A,C,X,CX,Low Priority
72751B,C,X,CX,Low Priority
90102,C,Z,CZ,Dead Stock Candidate
37409,C,Y,CY,Reduce Inventory
90027A,C,X,CX,Low Priority
90011B,C,X,CX,Low Priority
90182C,C,X,CX,Low Priority
20882,C,X,CX,Low Priority
90202A,C,X,CX,Low Priority
18098A,C,X,CX,Low Priority
90202B,C,X,CX,Low Priority
62097B,C,X,CX,Low Priority
90202C,C,X,CX,Low Priority
90177E,C,X,CX,Low Priority
90130C,C,X,CX,Low Priority
35821P,C,X,CX,Low Priority
84247J,C,X,CX,Low Priority
35823P,C,X,CX,Low Priority
79303A,C,X,CX,Low Priority
85186B,C,Y,CY,Reduce Inventory
35051B,C,X,CX,Low Priority
37489C,C,X,CX,Low Priority
22888,C,X,CX,Low Priority
35537,C,X,CX,Low Priority
21838,C,X,CX,Low Priority
35751D,C,X,CX,Low Priority
16215,C,X,CX,Low Priority
90101,C,X,CX,Low Priority
90118,C,X,CX,Low Priority
71101A,C,X,CX,Low Priority
84942,C,X,CX,Low Priority
79149B,C,Y,CY,Reduce Inventory
85232C,C,X,CX,Low Priority
37451,C,X,CX,Low Priority
85043,C,X,CX,Low Priority
90142D,C,X,CX,Low Priority
45014,C,X,CX,Low Priority
81953P,C,Y,CY,Reduce Inventory
21409,C,X,CX,Low Priority
72752A,C,X,CX,Low Priority
84255A,C,X,CX,Low Priority
20884,C,X,CX,Low Priority
20877,C,Y,CY,Reduce Inventory
37432,C,X,CX,Low Priority
72084B,C,X,CX,Low Priority
44091A,C,Y,CY,Reduce Inventory
90128D,C,X,CX,Low Priority
37438,C,X,CX,Low Priority
90025B,C,X,CX,Low Priority
90039A,C,X,CX,Low Priority
40046C,C,X,CX,Low Priority
35974,C,X,CX,Low Priority
90025F,C,X,CX,Low Priority
90004A,C,X,CX,Low Priority
90041,C,X,CX,Low Priority
21081,C,X,CX,Low Priority
35995,C,X,CX,Low Priority
20683,C,X,CX,Low Priority
35598A,C,X,CX,Low Priority
90177A,C,X,CX,Low Priority
62097A,C,X,CX,Low Priority
84402B,C,X,CX,Low Priority
90183C,C,X,CX,Low Priority
35598C,C,X,CX,Low Priority
90011A,C,X,CX,Low Priority
20885,C,X,CX,Low Priority
90011E,C,X,CX,Low Priority
79301,C,X,CX,Low Priority
84201B,C,Y,CY,Reduce Inventory
47569,C,X,CX,Low Priority
90188,C,X,CX,Low Priority
47556,C,X,CX,Low Priority
85171,C,X,CX,Low Priority
90054,C,X,CX,Low Priority
90091,C,X,CX,Low Priority
90077,C,X,CX,Low Priority
35999,C,X,CX,Low Priority
81953B,C,X,CX,Low Priority
71434B,C,X,CX,Low Priority
44092C,C,X,CX,Low Priority
47554,C,X,CX,Low Priority
21036,C,X,CX,Low Priority
90127B,C,X,CX,Low Priority
44242A,C,X,CX,Low Priority
21225,C,X,CX,Low Priority
90214Y,C,X,CX,Low Priority
90214W,C,X,CX,Low Priority
84250M,C,X,CX,Low Priority
20620,C,X,CX,Low Priority
90125E,C,X,CX,Low Priority
17061,C,X,CX,Low Priority
85192S,C,X,CX,Low Priority
84814A,C,X,CX,Low Priority
35945,C,X,CX,Low Priority
46138D,C,X,CX,Low Priority
20881,C,X,CX,Low Priority
35837,C,X,CX,Low Priority
72754D,C,X,CX,Low Priority
16010,C,Z,CZ,Dead Stock Candidate
10109,C,X,CX,Low Priority
72796C,C,X,CX,Low Priority
85024A,C,X,CX,Low Priority
21585,C,X,CX,Low Priority
84731,C,X,CX,Low Priority
35980B,C,X,CX,Low Priority
71496B,C,X,CX,Low Priority
37326,C,X,CX,Low Priority
84845A,C,X,CX,Low Priority
35976B,C,X,CX,Low Priority
90214U,C,X,CX,Low Priority
35950,C,X,CX,Low Priority
90071,C,X,CX,Low Priority
TEST002,C,X,CX,Low Priority
84201C,C,Y,CY,Reduce Inventory
20721,C,X,CX,Low Priority
44092B,C,X,CX,Low Priority
79157B,C,X,CX,Low Priority
84206B,C,X,CX,Low Priority
79151B,C,X,CX,Low Priority
84205C,C,X,CX,Low Priority
35930,C,X,CX,Low Priority
84206C,C,X,CX,Low Priority
PADS,C,X,CX,Low Priority
